"DISTRITO","SECCION","BARRIO","EDAD","HOMBRES","MUJERES"
" 01"," 006","ENCARNACI¿N-REGINA"," 61",4,10
" 01"," 006","ENCARNACI¿N-REGINA"," 62",5,6
" 01"," 006","ENCARNACI¿N-REGINA"," 63",7,10
" 01"," 006","ENCARNACI¿N-REGINA"," 64",5,5
" 01"," 006","ENCARNACI¿N-REGINA"," 65",9,8
" 01"," 006","ENCARNACI¿N-REGINA"," 66",7,5
" 01"," 006","ENCARNACI¿N-REGINA"," 67",1,4
" 01"," 006","ENCARNACI¿N-REGINA"," 68",6,6
" 01"," 006","ENCARNACI¿N-REGINA"," 69",4,7
" 01"," 006","ENCARNACI¿N-REGINA"," 70",4,7
" 01"," 006","ENCARNACI¿N-REGINA"," 71",6,6
" 01"," 006","ENCARNACI¿N-REGINA"," 72",6,6
" 01"," 006","ENCARNACI¿N-REGINA"," 73",2,9
" 01"," 006","ENCARNACI¿N-REGINA"," 74",3,5
" 01"," 006","ENCARNACI¿N-REGINA"," 75",1,2
" 01"," 006","ENCARNACI¿N-REGINA"," 76",5,7
" 01"," 006","ENCARNACI¿N-REGINA"," 77",6,5
" 01"," 006","ENCARNACI¿N-REGINA"," 78",6,5
" 01"," 006","ENCARNACI¿N-REGINA"," 79",2,3
" 01"," 006","ENCARNACI¿N-REGINA"," 80",0,5
" 01"," 006","ENCARNACI¿N-REGINA"," 81",2,5
" 01"," 006","ENCARNACI¿N-REGINA"," 82",2,6
" 01"," 006","ENCARNACI¿N-REGINA"," 83",2,5
" 01"," 006","ENCARNACI¿N-REGINA"," 84",2,8
" 01"," 006","ENCARNACI¿N-REGINA"," 85",2,3
" 01"," 006","ENCARNACI¿N-REGINA"," 86",0,4
" 01"," 006","ENCARNACI¿N-REGINA"," 87",1,6
" 01"," 006","ENCARNACI¿N-REGINA"," 88",1,8
" 01"," 006","ENCARNACI¿N-REGINA"," 89",1,3
" 01"," 006","ENCARNACI¿N-REGINA","90 y más años",5,23
" 01"," 007","ENCARNACI¿N-REGINA"," 00",6,9
" 01"," 007","ENCARNACI¿N-REGINA"," 01",5,2
" 01"," 007","ENCARNACI¿N-REGINA"," 02",5,6
" 01"," 007","ENCARNACI¿N-REGINA"," 03",3,3
" 01"," 007","ENCARNACI¿N-REGINA"," 04",8,1
" 01"," 007","ENCARNACI¿N-REGINA"," 05",9,8
" 01"," 007","ENCARNACI¿N-REGINA"," 06",2,5
" 01"," 007","ENCARNACI¿N-REGINA"," 07",4,2
" 01"," 007","ENCARNACI¿N-REGINA"," 08",0,5
" 01"," 007","ENCARNACI¿N-REGINA"," 09",5,1
" 01"," 007","ENCARNACI¿N-REGINA"," 10",5,5
" 01"," 007","ENCARNACI¿N-REGINA"," 11",4,4
" 01"," 007","ENCARNACI¿N-REGINA"," 12",6,8
" 01"," 007","ENCARNACI¿N-REGINA"," 13",6,4
" 01"," 007","ENCARNACI¿N-REGINA"," 14",6,6
" 01"," 007","ENCARNACI¿N-REGINA"," 15",3,9
" 01"," 007","ENCARNACI¿N-REGINA"," 16",5,4
" 01"," 007","ENCARNACI¿N-REGINA"," 17",2,8
" 01"," 007","ENCARNACI¿N-REGINA"," 18",4,9
" 01"," 007","ENCARNACI¿N-REGINA"," 19",6,6
" 01"," 007","ENCARNACI¿N-REGINA"," 20",6,5
" 01"," 007","ENCARNACI¿N-REGINA"," 21",3,7
" 01"," 007","ENCARNACI¿N-REGINA"," 22",2,4
" 01"," 007","ENCARNACI¿N-REGINA"," 23",1,8
" 01"," 007","ENCARNACI¿N-REGINA"," 24",5,6
" 01"," 007","ENCARNACI¿N-REGINA"," 25",6,8
" 01"," 007","ENCARNACI¿N-REGINA"," 26",10,8
" 01"," 007","ENCARNACI¿N-REGINA"," 27",4,12
" 01"," 007","ENCARNACI¿N-REGINA"," 28",8,6
" 01"," 007","ENCARNACI¿N-REGINA"," 29",6,10
" 01"," 007","ENCARNACI¿N-REGINA"," 30",4,6
" 01"," 007","ENCARNACI¿N-REGINA"," 31",10,12
" 01"," 007","ENCARNACI¿N-REGINA"," 32",8,11
" 01"," 007","ENCARNACI¿N-REGINA"," 33",7,8
" 01"," 007","ENCARNACI¿N-REGINA"," 34",8,7
" 01"," 007","ENCARNACI¿N-REGINA"," 35",13,7
" 01"," 007","ENCARNACI¿N-REGINA"," 36",9,7
" 01"," 007","ENCARNACI¿N-REGINA"," 37",5,7
" 01"," 007","ENCARNACI¿N-REGINA"," 38",8,8
" 01"," 007","ENCARNACI¿N-REGINA"," 39",9,12
" 01"," 007","ENCARNACI¿N-REGINA"," 40",7,12
" 01"," 007","ENCARNACI¿N-REGINA"," 41",8,18
" 01"," 007","ENCARNACI¿N-REGINA"," 42",11,7
" 01"," 007","ENCARNACI¿N-REGINA"," 43",7,10
" 01"," 007","ENCARNACI¿N-REGINA"," 44",7,7
" 01"," 007","ENCARNACI¿N-REGINA"," 45",11,9
" 01"," 007","ENCARNACI¿N-REGINA"," 46",10,8
" 01"," 007","ENCARNACI¿N-REGINA"," 47",4,11
" 01"," 007","ENCARNACI¿N-REGINA"," 48",10,10
" 01"," 007","ENCARNACI¿N-REGINA"," 49",6,5
" 01"," 007","ENCARNACI¿N-REGINA"," 50",6,11
" 01"," 007","ENCARNACI¿N-REGINA"," 51",12,14
" 01"," 007","ENCARNACI¿N-REGINA"," 52",10,14
" 01"," 007","ENCARNACI¿N-REGINA"," 53",13,13
" 01"," 007","ENCARNACI¿N-REGINA"," 54",6,9
" 01"," 007","ENCARNACI¿N-REGINA"," 55",11,10
" 01"," 007","ENCARNACI¿N-REGINA"," 56",3,4
" 01"," 007","ENCARNACI¿N-REGINA"," 57",6,9
" 01"," 007","ENCARNACI¿N-REGINA"," 58",12,16
" 01"," 007","ENCARNACI¿N-REGINA"," 59",12,13
" 01"," 007","ENCARNACI¿N-REGINA"," 60",14,11
" 01"," 007","ENCARNACI¿N-REGINA"," 61",7,9
" 01"," 007","ENCARNACI¿N-REGINA"," 62",3,7
" 01"," 007","ENCARNACI¿N-REGINA"," 63",5,11
" 01"," 007","ENCARNACI¿N-REGINA"," 64",5,1
" 01"," 007","ENCARNACI¿N-REGINA"," 65",10,12
" 01"," 007","ENCARNACI¿N-REGINA"," 66",6,7
" 01"," 007","ENCARNACI¿N-REGINA"," 67",5,9
" 01"," 007","ENCARNACI¿N-REGINA"," 68",9,10
" 01"," 007","ENCARNACI¿N-REGINA"," 69",11,12
" 01"," 007","ENCARNACI¿N-REGINA"," 70",5,9
" 01"," 007","ENCARNACI¿N-REGINA"," 71",8,7
" 01"," 007","ENCARNACI¿N-REGINA"," 72",5,5
" 01"," 007","ENCARNACI¿N-REGINA"," 73",10,8
" 01"," 007","ENCARNACI¿N-REGINA"," 74",4,3
" 01"," 007","ENCARNACI¿N-REGINA"," 75",3,9
" 01"," 007","ENCARNACI¿N-REGINA"," 76",4,10
" 01"," 007","ENCARNACI¿N-REGINA"," 77",9,12
" 01"," 007","ENCARNACI¿N-REGINA"," 78",4,4
" 01"," 007","ENCARNACI¿N-REGINA"," 79",2,4
" 01"," 007","ENCARNACI¿N-REGINA"," 80",6,5
" 01"," 007","ENCARNACI¿N-REGINA"," 81",4,7
" 01"," 007","ENCARNACI¿N-REGINA"," 82",3,10
" 01"," 007","ENCARNACI¿N-REGINA"," 83",5,4
" 01"," 007","ENCARNACI¿N-REGINA"," 84",4,2
" 01"," 007","ENCARNACI¿N-REGINA"," 85",2,4
" 01"," 007","ENCARNACI¿N-REGINA"," 86",1,8
" 01"," 007","ENCARNACI¿N-REGINA"," 87",3,3
" 01"," 007","ENCARNACI¿N-REGINA"," 88",2,3
" 01"," 007","ENCARNACI¿N-REGINA"," 89",4,4
" 01"," 007","ENCARNACI¿N-REGINA","90 y más años",11,18
" 01"," 008","SAN JULIAN"," 00",4,5
" 01"," 008","SAN JULIAN"," 01",7,5
" 01"," 008","SAN JULIAN"," 02",5,5
" 01"," 008","SAN JULIAN"," 03",9,8
" 01"," 008","SAN JULIAN"," 04",5,7
" 01"," 008","SAN JULIAN"," 05",12,6
" 01"," 008","SAN JULIAN"," 06",8,10
" 01"," 008","SAN JULIAN"," 07",5,5
" 01"," 008","SAN JULIAN"," 08",9,5
" 01"," 008","SAN JULIAN"," 09",4,3
" 01"," 008","SAN JULIAN"," 10",6,8
" 01"," 008","SAN JULIAN"," 11",5,1
" 01"," 008","SAN JULIAN"," 12",6,10
" 01"," 008","SAN JULIAN"," 13",2,9
" 01"," 008","SAN JULIAN"," 14",7,2
" 01"," 008","SAN JULIAN"," 15",4,4
" 01"," 008","SAN JULIAN"," 16",4,7
" 01"," 008","SAN JULIAN"," 17",3,5
" 01"," 008","SAN JULIAN"," 18",3,2
" 01"," 008","SAN JULIAN"," 19",2,5
" 01"," 008","SAN JULIAN"," 20",5,2
" 01"," 008","SAN JULIAN"," 21",6,4
" 01"," 008","SAN JULIAN"," 22",3,3
" 01"," 008","SAN JULIAN"," 23",5,11
" 01"," 008","SAN JULIAN"," 24",7,7
" 01"," 008","SAN JULIAN"," 25",8,8
" 01"," 008","SAN JULIAN"," 26",11,10
" 01"," 008","SAN JULIAN"," 27",9,8
" 01"," 008","SAN JULIAN"," 28",11,10
" 01"," 008","SAN JULIAN"," 29",13,10
" 01"," 008","SAN JULIAN"," 30",12,7
" 01"," 008","SAN JULIAN"," 31",3,9
" 01"," 008","SAN JULIAN"," 32",5,8
" 01"," 008","SAN JULIAN"," 33",7,9
" 01"," 008","SAN JULIAN"," 34",9,17
" 01"," 008","SAN JULIAN"," 35",9,8
" 01"," 008","SAN JULIAN"," 36",12,8
" 01"," 008","SAN JULIAN"," 37",15,10
" 01"," 008","SAN JULIAN"," 38",14,13
" 01"," 008","SAN JULIAN"," 39",13,14
" 01"," 008","SAN JULIAN"," 40",12,10
" 01"," 008","SAN JULIAN"," 41",15,7
" 01"," 008","SAN JULIAN"," 42",9,9
" 01"," 008","SAN JULIAN"," 43",12,17
" 01"," 008","SAN JULIAN"," 44",10,18
" 01"," 008","SAN JULIAN"," 45",8,6
" 01"," 008","SAN JULIAN"," 46",12,5
" 01"," 008","SAN JULIAN"," 47",7,8
" 01"," 008","SAN JULIAN"," 48",14,4
" 01"," 008","SAN JULIAN"," 49",11,12
" 01"," 008","SAN JULIAN"," 50",10,9
" 01"," 008","SAN JULIAN"," 51",8,5
" 01"," 008","SAN JULIAN"," 52",13,9
" 01"," 008","SAN JULIAN"," 53",11,16
" 01"," 008","SAN JULIAN"," 54",5,6
" 01"," 008","SAN JULIAN"," 55",8,4
" 01"," 008","SAN JULIAN"," 56",5,11
" 01"," 008","SAN JULIAN"," 57",8,4
" 01"," 008","SAN JULIAN"," 58",6,10
" 01"," 008","SAN JULIAN"," 59",7,10
" 01"," 008","SAN JULIAN"," 60",6,20
" 01"," 008","SAN JULIAN"," 61",7,9
" 01"," 008","SAN JULIAN"," 62",7,14
" 01"," 008","SAN JULIAN"," 63",11,11
" 01"," 008","SAN JULIAN"," 64",7,17
" 01"," 008","SAN JULIAN"," 65",6,12
" 01"," 008","SAN JULIAN"," 66",15,12
" 01"," 008","SAN JULIAN"," 67",11,12
" 01"," 008","SAN JULIAN"," 68",12,11
" 01"," 008","SAN JULIAN"," 69",12,12
" 01"," 008","SAN JULIAN"," 70",8,12
" 01"," 008","SAN JULIAN"," 71",8,8
" 01"," 008","SAN JULIAN"," 72",10,9
" 01"," 008","SAN JULIAN"," 73",5,12
" 01"," 008","SAN JULIAN"," 74",8,9
" 01"," 008","SAN JULIAN"," 75",4,8
" 01"," 008","SAN JULIAN"," 76",7,5
" 01"," 008","SAN JULIAN"," 77",10,5
" 01"," 008","SAN JULIAN"," 78",4,12
" 01"," 008","SAN JULIAN"," 79",4,9
" 01"," 008","SAN JULIAN"," 80",6,8
" 01"," 008","SAN JULIAN"," 81",4,12
" 01"," 008","SAN JULIAN"," 82",4,7
" 01"," 008","SAN JULIAN"," 83",2,4
" 01"," 008","SAN JULIAN"," 84",1,6
" 01"," 008","SAN JULIAN"," 85",3,5
" 01"," 008","SAN JULIAN"," 86",1,2
" 01"," 008","SAN JULIAN"," 87",0,4
" 01"," 008","SAN JULIAN"," 88",3,2
" 01"," 008","SAN JULIAN"," 89",3,1
" 01"," 008","SAN JULIAN","90 y más años",0,13
" 01"," 009","SAN VICENTE"," 00",4,10
" 01"," 009","SAN VICENTE"," 01",4,8
" 01"," 009","SAN VICENTE"," 02",9,6
" 01"," 009","SAN VICENTE"," 03",8,3
" 01"," 009","SAN VICENTE"," 04",6,1
" 01"," 009","SAN VICENTE"," 05",3,3
" 01"," 009","SAN VICENTE"," 06",3,9
" 01"," 009","SAN VICENTE"," 07",6,2
" 01"," 009","SAN VICENTE"," 08",6,6
" 01"," 009","SAN VICENTE"," 09",5,3
" 01"," 009","SAN VICENTE"," 10",0,4
" 01"," 009","SAN VICENTE"," 11",5,4
" 01"," 009","SAN VICENTE"," 12",5,5
" 01"," 009","SAN VICENTE"," 13",5,5
" 01"," 009","SAN VICENTE"," 14",4,3
" 01"," 009","SAN VICENTE"," 15",7,2
" 01"," 009","SAN VICENTE"," 16",4,2
" 01"," 009","SAN VICENTE"," 18",1,2
" 01"," 009","SAN VICENTE"," 19",3,4
" 01"," 009","SAN VICENTE"," 20",3,0
" 01"," 009","SAN VICENTE"," 21",2,1
" 01"," 009","SAN VICENTE"," 22",1,1
" 01"," 009","SAN VICENTE"," 23",1,2
" 01"," 009","SAN VICENTE"," 24",3,5
" 01"," 009","SAN VICENTE"," 25",0,7
" 01"," 009","SAN VICENTE"," 26",1,1
" 01"," 009","SAN VICENTE"," 27",2,1
" 01"," 009","SAN VICENTE"," 28",4,4
" 01"," 009","SAN VICENTE"," 29",6,1
" 01"," 009","SAN VICENTE"," 30",4,10
" 01"," 009","SAN VICENTE"," 31",7,7
" 01"," 009","SAN VICENTE"," 32",5,6
" 01"," 009","SAN VICENTE"," 33",7,5
" 01"," 009","SAN VICENTE"," 34",14,10
" 01"," 009","SAN VICENTE"," 35",12,7
" 01"," 009","SAN VICENTE"," 36",8,12
" 01"," 009","SAN VICENTE"," 37",10,12
" 01"," 009","SAN VICENTE"," 38",10,10
" 01"," 009","SAN VICENTE"," 39",13,12
" 01"," 009","SAN VICENTE"," 40",10,11
" 01"," 009","SAN VICENTE"," 41",5,9
" 01"," 009","SAN VICENTE"," 42",9,12
" 01"," 009","SAN VICENTE"," 43",10,11
" 01"," 009","SAN VICENTE"," 44",10,6
" 01"," 009","SAN VICENTE"," 45",5,7
" 01"," 009","SAN VICENTE"," 46",9,7
" 01"," 009","SAN VICENTE"," 47",10,5
" 01"," 009","SAN VICENTE"," 48",10,7
" 01"," 009","SAN VICENTE"," 49",0,6
" 01"," 009","SAN VICENTE"," 50",9,5
" 01"," 009","SAN VICENTE"," 51",8,9
" 01"," 009","SAN VICENTE"," 52",7,8
" 01"," 009","SAN VICENTE"," 53",6,3
" 01"," 009","SAN VICENTE"," 54",4,5
" 01"," 009","SAN VICENTE"," 55",3,9
" 01"," 009","SAN VICENTE"," 56",6,6
" 01"," 009","SAN VICENTE"," 57",3,8
" 01"," 009","SAN VICENTE"," 58",2,5
" 01"," 009","SAN VICENTE"," 59",7,8
" 01"," 009","SAN VICENTE"," 60",7,5
" 01"," 009","SAN VICENTE"," 61",5,6
" 01"," 009","SAN VICENTE"," 62",2,3
" 01"," 009","SAN VICENTE"," 63",6,5
" 01"," 009","SAN VICENTE"," 64",4,7
" 01"," 009","SAN VICENTE"," 65",7,7
" 01"," 009","SAN VICENTE"," 66",6,5
" 01"," 009","SAN VICENTE"," 67",2,5
" 01"," 009","SAN VICENTE"," 68",4,8
" 01"," 009","SAN VICENTE"," 69",3,3
" 01"," 009","SAN VICENTE"," 70",2,4
" 01"," 009","SAN VICENTE"," 71",6,1
" 01"," 009","SAN VICENTE"," 72",4,4
" 01"," 009","SAN VICENTE"," 73",5,2
" 01"," 009","SAN VICENTE"," 74",3,0
" 01"," 009","SAN VICENTE"," 75",1,3
" 01"," 009","SAN VICENTE"," 76",5,2
" 01"," 009","SAN VICENTE"," 77",0,1
" 01"," 009","SAN VICENTE"," 78",3,3
" 01"," 009","SAN VICENTE"," 79",0,2
" 01"," 009","SAN VICENTE"," 80",1,2
" 01"," 009","SAN VICENTE"," 81",2,1
" 01"," 009","SAN VICENTE"," 82",1,3
" 01"," 009","SAN VICENTE"," 83",1,5
" 01"," 009","SAN VICENTE"," 84",2,4
" 01"," 009","SAN VICENTE"," 85",1,2
" 01"," 009","SAN VICENTE"," 86",0,4
" 01"," 009","SAN VICENTE"," 87",0,2
" 01"," 009","SAN VICENTE"," 88",1,2
" 01"," 009","SAN VICENTE"," 89",0,3
" 01"," 009","SAN VICENTE","90 y más años",2,7
" 01"," 010","SAN VICENTE"," 00",7,4
" 01"," 010","SAN VICENTE"," 01",6,6
" 01"," 010","SAN VICENTE"," 02",6,6
" 01"," 010","SAN VICENTE"," 03",4,4
" 01"," 010","SAN VICENTE"," 04",6,6
" 01"," 010","SAN VICENTE"," 05",7,5
" 01"," 010","SAN VICENTE"," 06",8,5
" 01"," 010","SAN VICENTE"," 07",6,4
" 01"," 010","SAN VICENTE"," 08",6,3
" 01"," 010","SAN VICENTE"," 09",5,8
" 01"," 010","SAN VICENTE"," 10",10,6
" 01"," 010","SAN VICENTE"," 11",9,11
" 01"," 010","SAN VICENTE"," 12",7,15
" 01"," 010","SAN VICENTE"," 13",7,5
" 01"," 010","SAN VICENTE"," 14",14,1
" 01"," 010","SAN VICENTE"," 15",9,7
" 01"," 010","SAN VICENTE"," 16",6,7
" 01"," 010","SAN VICENTE"," 17",3,4
" 01"," 010","SAN VICENTE"," 18",6,5
" 01"," 010","SAN VICENTE"," 19",8,5
" 01"," 010","SAN VICENTE"," 20",2,11
" 01"," 010","SAN VICENTE"," 21",2,5
" 01"," 010","SAN VICENTE"," 22",5,6
" 01"," 010","SAN VICENTE"," 23",5,6
" 01"," 010","SAN VICENTE"," 24",4,4
" 01"," 010","SAN VICENTE"," 25",6,9
" 01"," 010","SAN VICENTE"," 26",10,13
" 01"," 010","SAN VICENTE"," 27",4,7
" 01"," 010","SAN VICENTE"," 28",7,15
" 01"," 010","SAN VICENTE"," 29",6,12
" 01"," 010","SAN VICENTE"," 30",8,4
" 01"," 010","SAN VICENTE"," 31",10,8
" 01"," 010","SAN VICENTE"," 32",9,4
" 01"," 010","SAN VICENTE"," 33",9,16
" 01"," 010","SAN VICENTE"," 34",12,12
" 01"," 010","SAN VICENTE"," 35",10,16
" 01"," 010","SAN VICENTE"," 36",14,9
" 01"," 010","SAN VICENTE"," 37",22,11
" 01"," 010","SAN VICENTE"," 38",13,13
" 01"," 010","SAN VICENTE"," 39",8,7
" 01"," 010","SAN VICENTE"," 40",12,10
" 01"," 010","SAN VICENTE"," 41",11,12
" 01"," 010","SAN VICENTE"," 42",11,9
" 01"," 010","SAN VICENTE"," 43",13,8
" 01"," 010","SAN VICENTE"," 44",16,14
" 01"," 010","SAN VICENTE"," 45",9,17
" 01"," 010","SAN VICENTE"," 46",12,14
" 01"," 010","SAN VICENTE"," 47",11,14
" 01"," 010","SAN VICENTE"," 48",15,17
" 01"," 010","SAN VICENTE"," 49",12,5
" 01"," 010","SAN VICENTE"," 50",11,9
" 01"," 010","SAN VICENTE"," 51",9,16
" 01"," 010","SAN VICENTE"," 52",7,7
" 01"," 010","SAN VICENTE"," 53",17,13
" 01"," 010","SAN VICENTE"," 54",6,12
" 01"," 010","SAN VICENTE"," 55",9,13
" 01"," 010","SAN VICENTE"," 56",5,6
" 01"," 010","SAN VICENTE"," 57",5,9
" 01"," 010","SAN VICENTE"," 58",13,14
" 01"," 010","SAN VICENTE"," 59",8,4
" 01"," 010","SAN VICENTE"," 60",13,15
" 01"," 010","SAN VICENTE"," 61",8,7
" 01"," 010","SAN VICENTE"," 62",12,7
" 01"," 010","SAN VICENTE"," 63",10,7
" 01"," 010","SAN VICENTE"," 64",9,14
" 01"," 010","SAN VICENTE"," 65",7,7
" 01"," 010","SAN VICENTE"," 66",8,10
" 01"," 010","SAN VICENTE"," 67",8,12
" 01"," 010","SAN VICENTE"," 68",8,8
" 01"," 010","SAN VICENTE"," 69",8,10
" 01"," 010","SAN VICENTE"," 70",11,8
" 01"," 010","SAN VICENTE"," 71",2,8
" 01"," 010","SAN VICENTE"," 72",8,10
" 01"," 010","SAN VICENTE"," 73",6,6
" 01"," 010","SAN VICENTE"," 74",5,4
" 01"," 010","SAN VICENTE"," 75",3,5
" 01"," 010","SAN VICENTE"," 76",2,4
" 01"," 010","SAN VICENTE"," 77",4,15
" 01"," 010","SAN VICENTE"," 78",4,6
" 01"," 010","SAN VICENTE"," 79",0,6
" 01"," 010","SAN VICENTE"," 80",6,8
" 01"," 010","SAN VICENTE"," 81",5,6
" 01"," 010","SAN VICENTE"," 82",1,3
" 01"," 010","SAN VICENTE"," 83",1,1
" 01"," 010","SAN VICENTE"," 84",5,6
" 01"," 010","SAN VICENTE"," 85",0,1
" 01"," 010","SAN VICENTE"," 86",1,5
" 01"," 010","SAN VICENTE"," 87",1,2
" 01"," 010","SAN VICENTE"," 88",1,3
" 01"," 010","SAN VICENTE"," 89",0,2
" 01"," 010","SAN VICENTE","90 y más años",2,17
" 01"," 011","SAN LORENZO"," 00",1,4
" 01"," 011","SAN LORENZO"," 01",3,4
" 01"," 011","SAN LORENZO"," 02",6,3
" 01"," 011","SAN LORENZO"," 03",7,7
" 01"," 011","SAN LORENZO"," 04",4,4
" 01"," 011","SAN LORENZO"," 05",3,3
" 01"," 011","SAN LORENZO"," 06",4,5
" 01"," 011","SAN LORENZO"," 07",6,2
" 01"," 011","SAN LORENZO"," 08",7,10
" 01"," 011","SAN LORENZO"," 09",5,5
" 01"," 011","SAN LORENZO"," 10",5,8
" 01"," 011","SAN LORENZO"," 11",8,7
" 01"," 011","SAN LORENZO"," 12",10,1
" 01"," 011","SAN LORENZO"," 13",4,4
" 01"," 011","SAN LORENZO"," 14",5,8
" 01"," 011","SAN LORENZO"," 15",5,4
" 01"," 011","SAN LORENZO"," 16",5,2
" 01"," 011","SAN LORENZO"," 17",2,3
" 01"," 011","SAN LORENZO"," 18",5,3
" 01"," 011","SAN LORENZO"," 19",5,4
" 01"," 011","SAN LORENZO"," 20",1,4
" 01"," 011","SAN LORENZO"," 21",6,3
" 01"," 011","SAN LORENZO"," 22",1,3
" 01"," 011","SAN LORENZO"," 23",6,1
" 01"," 011","SAN LORENZO"," 24",4,6
" 01"," 011","SAN LORENZO"," 25",2,7
" 01"," 011","SAN LORENZO"," 26",3,10
" 01"," 011","SAN LORENZO"," 27",4,3
" 01"," 011","SAN LORENZO"," 28",5,8
" 01"," 011","SAN LORENZO"," 29",5,8
" 01"," 011","SAN LORENZO"," 30",6,13
" 01"," 011","SAN LORENZO"," 31",9,10
" 01"," 011","SAN LORENZO"," 32",6,9
" 01"," 011","SAN LORENZO"," 33",7,12
" 01"," 011","SAN LORENZO"," 34",9,12
" 01"," 011","SAN LORENZO"," 35",9,10
" 01"," 011","SAN LORENZO"," 36",9,6
" 01"," 011","SAN LORENZO"," 37",9,8
" 01"," 011","SAN LORENZO"," 38",14,4
" 01"," 011","SAN LORENZO"," 39",13,6
" 01"," 011","SAN LORENZO"," 40",6,7
" 01"," 011","SAN LORENZO"," 41",8,12
" 01"," 011","SAN LORENZO"," 42",6,10
" 01"," 011","SAN LORENZO"," 43",7,14
" 01"," 011","SAN LORENZO"," 44",16,10
" 01"," 011","SAN LORENZO"," 45",13,9
" 01"," 011","SAN LORENZO"," 46",6,11
" 01"," 011","SAN LORENZO"," 47",12,6
" 01"," 011","SAN LORENZO"," 48",8,5
" 01"," 011","SAN LORENZO"," 49",4,7
" 01"," 011","SAN LORENZO"," 50",13,10
" 01"," 011","SAN LORENZO"," 51",7,8
" 01"," 011","SAN LORENZO"," 52",5,14
" 01"," 011","SAN LORENZO"," 53",9,7
" 01"," 011","SAN LORENZO"," 54",6,11
" 01"," 011","SAN LORENZO"," 55",1,7
" 01"," 011","SAN LORENZO"," 56",10,8
" 01"," 011","SAN LORENZO"," 57",6,5
" 01"," 011","SAN LORENZO"," 58",5,8
" 01"," 011","SAN LORENZO"," 59",5,4
" 01"," 011","SAN LORENZO"," 60",11,11
" 01"," 011","SAN LORENZO"," 61",8,9
" 01"," 011","SAN LORENZO"," 62",5,4
" 01"," 011","SAN LORENZO"," 63",12,8
" 01"," 011","SAN LORENZO"," 64",4,7
" 01"," 011","SAN LORENZO"," 65",6,5
" 01"," 011","SAN LORENZO"," 66",5,7
" 01"," 011","SAN LORENZO"," 67",4,15
" 01"," 011","SAN LORENZO"," 68",3,6
" 01"," 011","SAN LORENZO"," 69",5,8
" 01"," 011","SAN LORENZO"," 70",11,5
" 01"," 011","SAN LORENZO"," 71",3,11
" 01"," 011","SAN LORENZO"," 72",6,4
" 01"," 011","SAN LORENZO"," 73",3,1
" 01"," 011","SAN LORENZO"," 74",2,5
" 01"," 011","SAN LORENZO"," 75",5,3
" 01"," 011","SAN LORENZO"," 76",6,8
" 01"," 011","SAN LORENZO"," 77",1,8
" 01"," 011","SAN LORENZO"," 78",3,7
" 01"," 011","SAN LORENZO"," 79",2,3
" 01"," 011","SAN LORENZO"," 80",1,7
" 01"," 011","SAN LORENZO"," 81",2,4
" 01"," 011","SAN LORENZO"," 82",1,4
" 01"," 011","SAN LORENZO"," 83",1,4
" 01"," 011","SAN LORENZO"," 84",2,4
" 01"," 011","SAN LORENZO"," 85",4,4
" 01"," 011","SAN LORENZO"," 86",0,3
" 01"," 011","SAN LORENZO"," 88",0,4
" 01"," 011","SAN LORENZO"," 89",0,2
" 01"," 011","SAN LORENZO","90 y más años",1,7
" 01"," 012","SAN VICENTE"," 00",10,4
" 01"," 012","SAN VICENTE"," 01",10,7
" 01"," 012","SAN VICENTE"," 02",5,5
" 01"," 012","SAN VICENTE"," 03",11,7
" 01"," 012","SAN VICENTE"," 04",5,1
" 01"," 012","SAN VICENTE"," 05",12,6
" 01"," 012","SAN VICENTE"," 06",8,7
" 01"," 012","SAN VICENTE"," 07",6,4
" 01"," 012","SAN VICENTE"," 08",7,4
" 01"," 012","SAN VICENTE"," 09",2,9
" 01"," 012","SAN VICENTE"," 10",9,3
" 01"," 012","SAN VICENTE"," 11",9,7
" 01"," 012","SAN VICENTE"," 12",3,9
" 01"," 012","SAN VICENTE"," 13",7,5
" 01"," 012","SAN VICENTE"," 14",4,5
" 01"," 012","SAN VICENTE"," 15",2,5
" 01"," 012","SAN VICENTE"," 16",3,6
" 01"," 012","SAN VICENTE"," 17",7,7
" 01"," 012","SAN VICENTE"," 18",2,2
" 01"," 012","SAN VICENTE"," 19",5,5
" 01"," 012","SAN VICENTE"," 20",4,1
" 01"," 012","SAN VICENTE"," 21",6,4
" 01"," 012","SAN VICENTE"," 22",5,7
" 01"," 012","SAN VICENTE"," 23",3,2
" 01"," 012","SAN VICENTE"," 24",6,7
" 01"," 012","SAN VICENTE"," 25",5,5
" 01"," 012","SAN VICENTE"," 26",7,6
" 01"," 012","SAN VICENTE"," 27",5,11
" 01"," 012","SAN VICENTE"," 28",6,6
" 01"," 012","SAN VICENTE"," 29",3,13
" 01"," 012","SAN VICENTE"," 30",4,9
" 01"," 012","SAN VICENTE"," 31",8,8
" 01"," 012","SAN VICENTE"," 32",11,17
" 01"," 012","SAN VICENTE"," 33",7,12
" 01"," 012","SAN VICENTE"," 34",16,11
" 01"," 012","SAN VICENTE"," 35",9,12
" 01"," 012","SAN VICENTE"," 36",16,13
" 01"," 012","SAN VICENTE"," 37",13,16
" 01"," 012","SAN VICENTE"," 38",11,10
" 01"," 012","SAN VICENTE"," 39",12,9
" 01"," 012","SAN VICENTE"," 40",12,8
